A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
14,347.28815561558383,1.0,0.028860257360754364,77.37102386697586,1.5,0.9271824179504294,226.88950393205272,10.0,0.3101062045434779,185.09669598197829,1.5,0.10703571732652713,347.1607244072354,10.0,0.20823427123949323,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335,policy 0,dikesnet
125,345.25611410818715,10.0,0.3066571531679383,116.92875637905479,10.0,0.3219206217641958,338.556832717313,1.5,0.5214815651841229,129.30523819014627,1.5,0.5810206974601091,257.6686997603565,10.0,0.4553015096032748,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336,policy 0,dikesnet
22,148.0826267782214,10.0,0.8336841785481321,339.1377117205064,1.0,0.7327128981712173,63.586279309204244,1.5,0.39605500991057657,152.06276084207076,1.0,0.644051688212195,120.5401191134508,10.0,0.6756302316283953,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,policy 0,dikesnet
86,123.9001286435508,1.5,0.42309584533318456,206.93186801324458,1.0,0.5498515500180293,144.3616817802747,1.0,0.3496561374065633,340.28599620596447,10.0,0.5772709113758954,110.81695264717249,1.5,0.6054005317350338,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,policy 0,dikesnet
63,64.12092596244148,10.0,0.6562472805020995,94.6828901100139,1.0,0.4510679316611515,344.7121178509912,10.0,0.4146373826872475,316.24059738358557,1.0,0.005923777539008409,302.2175096262992,10.0,0.6419691565322776,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339,policy 0,dikesnet
80,283.5134553639134,10.0,0.6569081177822154,314.08414686270197,1.0,0.13971981206284884,58.29038285770974,10.0,0.17028104320952828,42.71214720676591,1.5,0.30679068185195013,263.09794453503986,1.5,0.05968258786688059,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340,policy 0,dikesnet
81,71.42717006299418,1.0,0.5390243116524035,66.54099850326101,1.5,0.18303671529875368,302.73964908502455,10.0,0.40488355115100755,143.0490881021208,10.0,0.4324073435124117,282.8995896945484,1.0,0.18957083704811856,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341,policy 0,dikesnet
5,66.91520590725317,1.0,0.8758465179411403,295.84739066653543,1.5,0.18069281158763137,61.92256194098808,1.0,0.021990197805566877,161.86055880437752,10.0,0.47921505804263276,184.3160921466968,1.0,0.7852307772357545,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342,policy 0,dikesnet
52,106.04538431118823,10.0,0.24820404185117645,99.87883913073587,10.0,0.017842766602591254,113.4909059182288,10.0,0.7719667354454208,316.5636740026846,1.0,0.5068787639061483,107.57004848931385,1.0,0.46412461578625525,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343,policy 0,dikesnet
54,335.3042612802971,1.0,0.6544739557649495,121.76236836721012,1.0,0.007166225311307799,78.76798418664251,10.0,0.36912884530734247,58.476488651806044,1.5,0.09548391943037672,292.5029568368747,10.0,0.0017563602147990863,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344,policy 0,dikesnet
107,94.04649002587465,10.0,0.31071170599557596,267.90189696823467,1.0,0.8688156627776997,272.3288501463199,1.0,0.2628732040376156,52.83530783067441,10.0,0.7218887633647464,237.81993258934426,10.0,0.931865594733268,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345,policy 0,dikesnet
12,287.16762015394283,1.0,0.16017832731148296,265.0556976812361,10.0,0.2705095089716106,180.5546536276697,1.0,0.11238732117583809,100.33548555067982,1.5,0.3079717995170324,32.56251437758819,10.0,0.9694975445104991,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346,policy 0,dikesnet
22,154.48442390897816,1.5,0.6042837098210069,224.99272615895435,1.0,0.21253465743724276,71.57613481190708,1.0,0.4742035430248804,123.3521235728295,1.0,0.5469778368482763,223.9389901732357,1.5,0.16510450753652717,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,policy 0,dikesnet
38,143.3338147509354,1.0,0.5385367450062684,104.12261301043999,1.0,0.7193968940179641,304.72579335463473,1.5,0.4895903348147682,244.81834013114582,1.5,0.13610933105576828,325.9925519664006,1.0,0.11108102816335434,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348,policy 0,dikesnet
111,143.404110094207,1.0,0.025656438583818025,336.33940732276335,1.0,0.3324116634994683,84.04643269367148,1.0,0.3845252687122089,282.5306564441617,1.0,0.9973636710979141,275.90835583802146,10.0,0.5993254770906234,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349,policy 0,dikesnet
2,37.9408909905119,1.0,0.2063556796706847,336.62204470473245,1.0,0.8950988123325851,284.31590003433,1.0,0.9646944918029047,43.035252821137476,10.0,0.5162121027745833,141.293375752907,1.0,0.5661701973007175,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,policy 0,dikesnet
62,153.8741952553308,10.0,0.6693599675307412,137.6548811393235,1.0,0.06256911940913183,300.27576488302,1.0,0.3030716416132172,77.23940303067549,1.0,0.49283442394765226,332.57275077179816,10.0,0.8164006630686018,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351,policy 0,dikesnet
16,288.3386786779275,10.0,0.2224818273854278,322.8460072102532,1.5,0.23582219486558967,345.62875314123636,1.0,0.2239488843943584,348.28358038668665,1.5,0.025926873308668656,129.5733756590743,10.0,0.10400080145180422,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352,policy 0,dikesnet
92,288.4815558463786,1.0,0.21363107721499738,208.9207681760159,1.5,0.6294179885656723,203.09982215339573,10.0,0.6903804966478597,120.95665984060858,1.0,0.12942949963588757,212.8633906543855,1.0,0.289029311641021,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2353,policy 0,dikesnet
13,99.51792657889028,10.0,0.4186633443502793,280.16100444308324,10.0,0.021203035600472674,40.21061004388854,10.0,0.16053725652141299,100.45199938455906,1.0,0.15453185371286124,160.45784456610346,1.5,0.1844686066114521,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354,policy 0,dikesnet
52,277.0108850241104,1.0,0.8519010331462616,61.56625533900496,1.0,0.07769893997729882,325.8110687145379,1.5,0.8004714197413461,209.4281651949259,1.0,0.3778376361338533,271.1271186135983,10.0,0.3375939163353833,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,policy 0,dikesnet
92,327.9733085028369,1.0,0.15524556553697472,266.9548112326657,10.0,0.4531301028993745,113.29687155548717,10.0,0.056831532568894505,48.98553132003228,10.0,0.10486003367990254,324.8452130042519,1.5,0.24854965992857148,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356,policy 0,dikesnet
94,321.93370345568655,1.0,0.9760950414006045,158.91673284887884,10.0,0.9485132349844776,236.58088919462247,1.5,0.5137297376748677,92.48483483888829,10.0,0.7831802120700672,298.94701656168576,1.0,0.8110550060913235,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357,policy 0,dikesnet
97,191.32720466922592,1.5,0.5134141235365821,111.77372634237986,10.0,0.5475359745372443,130.8544279204633,1.0,0.9821028896578298,159.67350785601406,1.0,0.4482980527504137,285.01205908479926,1.0,0.049277866681540904,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358,policy 0,dikesnet
126,317.55972204506014,1.5,0.34668971283115085,285.2986397838979,10.0,0.4958543851238523,181.7493963569807,1.0,0.46141860711592614,118.2913804685038,10.0,0.9403467518702536,82.72301157419008,10.0,0.8193611062991785,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359,policy 0,dikesnet
93,144.73787885106634,10.0,0.2146119327417502,166.75443455630364,10.0,0.5026937151490934,169.26037239637915,1.0,0.4932178975994845,130.71162326943931,1.0,0.39749066272418376,190.24511403923475,1.5,0.13144448245754184,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,policy 0,dikesnet
112,54.26090169733423,1.0,0.027650462201926514,66.42825424269358,1.5,0.7114168909666231,32.29306299448062,1.5,0.2540891512575006,56.35603478410345,10.0,0.3068788295088152,109.03894830475028,10.0,0.28565718533998324,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361,policy 0,dikesnet
32,107.03654130944986,10.0,0.09013341210875946,235.80742362560514,1.0,0.5053612383274249,302.6161635896528,1.0,0.30773001518854287,127.00604030075895,10.0,0.22114719530192845,77.00418973762791,1.5,0.5830110931672351,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362,policy 0,dikesnet
44,71.53867883563136,10.0,0.08536684197932803,348.46008275138246,10.0,0.8883067419286107,338.3579638835655,10.0,0.7021352839293751,216.51497895676758,1.5,0.3433276348382048,297.0972491042095,1.5,0.8087267558634474,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,policy 0,dikesnet
25,133.48697568448796,1.5,0.6157680384160832,39.064585587893625,10.0,0.4552458362803925,252.80433002478787,1.5,0.405486015512852,165.34570413734545,1.5,0.8834382443554751,295.4826532008529,1.5,0.6165760350314621,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,policy 0,dikesnet
1,181.06823699688385,1.0,0.6865153745387667,226.668305470602,1.5,0.1396250651411989,100.0400438806298,1.0,0.03186967666588098,305.47105043810507,1.5,0.8412176160342643,131.15755081423322,1.0,0.5247693367990225,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,policy 0,dikesnet
54,98.91081837103604,1.5,0.6185942738251111,294.5337538333608,1.0,0.6748033572723182,162.07769489246604,10.0,0.9363889805184168,271.6415902140614,1.0,0.7333266704025382,316.10376795088393,10.0,0.6792157505219392,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366,policy 0,dikesnet
85,91.95592857913815,10.0,0.36136386647724134,254.72150141662706,1.5,0.40946942842714557,347.94657189149115,10.0,0.04749695273138228,107.48735675676332,1.5,0.5674023411505306,107.09346117979089,1.0,0.7724397735100252,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367,policy 0,dikesnet
131,88.6698829112822,10.0,0.10226624881852243,192.6400281711185,1.5,0.14039644545672103,82.00165138524682,1.5,0.015901315376160192,50.646673465352876,10.0,0.9289807485509302,89.67706661033273,1.5,0.20228485097166013,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,policy 0,dikesnet
92,256.75910846906584,1.5,0.6946483587428012,88.9997100781911,1.0,0.09454725253318799,312.7979810945773,10.0,0.4307359845736749,264.3328075205691,1.0,0.6251539358074134,144.31799077978292,1.5,0.08474410465396698,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369,policy 0,dikesnet
9,77.73308905932609,1.5,0.13479126181610937,159.62684281796362,10.0,0.8653102950317686,309.4049660131473,1.5,0.5302931594789894,266.4635665147791,1.5,0.6572099012166592,42.93298776245279,1.5,0.22985624709817307,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,policy 0,dikesnet
57,252.9938187948605,1.0,0.7499175977615151,309.89990974255784,1.5,0.6512740612571165,227.45293384739188,1.0,0.32415729649953656,144.76945122373593,10.0,0.07580188790168464,323.9282540258753,1.5,0.5577566949755126,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371,policy 0,dikesnet
101,147.76726918634816,10.0,0.6024306001805874,221.33526365704824,1.5,0.8793449776497312,151.61608234338115,10.0,0.6111861133711204,207.22587374711372,1.5,0.9885866881677808,225.5658581702247,1.5,0.8986115041470396,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372,policy 0,dikesnet
21,54.15969657578394,1.0,0.5308170023141133,50.21484206716358,10.0,0.4216142254418585,343.5563212281838,1.5,0.4230954475446601,107.98961972827192,1.5,0.15287312153754098,152.47764369759884,1.0,0.4261218057768061,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,policy 0,dikesnet
13,60.21299906249274,1.0,0.18047970461574317,347.54714712774626,1.5,0.6843171907699414,71.8455155109497,1.5,0.3483741356533675,137.76424387846373,1.0,0.26993585567828066,207.15670982289276,1.5,0.7457146651044662,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374,policy 0,dikesnet
74,155.4491011369468,1.5,0.48587247875901574,227.60030991913484,1.5,0.2349619943978986,104.95545063495969,1.0,0.6442927065317964,234.6886685745372,1.0,0.7149255072410747,58.22543879585432,10.0,0.33358760996682646,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375,policy 0,dikesnet
13,329.652281387607,1.0,0.19664825543978923,279.5782082258799,1.0,0.43719139780456556,42.49000010806191,1.5,0.4527361634399696,126.09647479859669,1.5,0.28495276136416897,55.874172053292156,10.0,0.39603785221111104,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376,policy 0,dikesnet
11,316.8205837001637,1.0,0.6712050422849279,237.77783124584747,10.0,0.15443712329410994,164.81858939150732,10.0,0.5490164154419496,191.32136257473886,1.0,0.7135391860293626,162.28202528732135,10.0,0.004864598955695069,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377,policy 0,dikesnet
40,224.38112739448425,1.0,0.8813922865012058,141.69933155280495,10.0,0.9789740991558461,281.2446330089087,1.0,0.28563665484189515,270.723176064589,1.5,0.8982933135534439,199.61422788555683,10.0,0.9457190377697232,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2378,policy 0,dikesnet
104,241.1841625907394,10.0,0.22477241242851453,250.2099336055861,10.0,0.7906732783592647,199.94386053994202,1.0,0.8094667305987407,292.70916814152093,1.5,0.04427503302867487,80.4683889446629,1.5,0.2658644190259382,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2379,policy 0,dikesnet
108,341.9662473786277,1.0,0.09833294642429627,302.3102133404406,1.0,0.19523244833131376,271.01336688950346,1.5,0.9847971913129031,223.8872936234532,1.0,0.11060094367974539,347.7737564521243,1.0,0.8685154127490848,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,policy 0,dikesnet
72,201.5585702878602,1.0,0.5796775199472342,135.0710607364076,10.0,0.6000914720326552,262.58682798157025,1.0,0.24318157885045372,106.47727099057849,1.5,0.18534732362200898,204.58965005976066,1.5,0.9071497561392521,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2381,policy 0,dikesnet
98,288.7508677915898,1.0,0.5635451787374384,214.35984676484912,1.0,0.9206918343765192,273.17667723279936,1.5,0.13006258278081587,113.31047593165121,1.0,0.14310309873658936,335.94197177337537,1.0,0.4996652044211541,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2382,policy 0,dikesnet
83,178.12795919840636,1.0,0.20603091738764867,312.4238080599533,10.0,0.6009252101999133,270.51908912579034,1.0,0.3743802868692757,43.00684297071057,10.0,0.7403193896213253,100.14635503288405,1.0,0.9671810877590205,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383,policy 0,dikesnet
103,117.31707734608315,1.5,0.8353326950225302,199.50152024671567,1.0,0.8834598065675396,166.02426543806013,1.5,0.8406805706669416,128.58393784284615,1.0,0.11197383001360552,86.23626217144566,10.0,0.21934802727401395,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384,policy 0,dikesnet
127,316.12734873460784,1.0,0.018878408604243144,92.7026601916769,1.0,0.8709637794515959,294.08774755162295,10.0,0.495131269654845,298.04429041493546,1.0,0.23769937625286566,234.80697042695812,1.0,0.2823552719415697,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385,policy 0,dikesnet
115,222.84618071847672,1.0,0.08718849675397125,348.948373330134,1.0,0.8023646896674809,162.3613338938838,1.0,0.23129228825241646,214.4107486907616,1.5,0.24912667788667553,174.85746731651116,1.0,0.7668174393841269,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386,policy 0,dikesnet
87,229.1598925941205,1.0,0.09958397067530246,284.7718432267425,1.0,0.4000161148894766,259.00772433029624,1.0,0.5636338427294562,322.9301871895533,1.0,0.1327689186978707,93.22417811462266,1.0,0.6970743491862907,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387,policy 0,dikesnet
59,275.3982359879001,1.0,0.8505344790877313,237.97672066777812,10.0,0.221344811615989,68.36881885846604,10.0,0.9653850068133353,221.71076296300475,10.0,0.18752172710847154,207.28595895267617,1.5,0.2006654188182505,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388,policy 0,dikesnet
15,178.80076885399208,1.5,0.11371120336042909,219.74522289856952,1.5,0.5087528586381798,225.17195584623494,1.0,0.07512621988836829,310.6606983613368,10.0,0.505363097574728,57.83211617026352,10.0,0.3079942090524834,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2389,policy 0,dikesnet
75,50.94144792736009,1.5,0.036627567122385504,251.9842447882416,1.5,0.8934121867721351,76.08953636894269,1.0,0.3334435089054532,45.68786118791383,1.0,0.7836700890222665,88.82845959825778,1.5,0.22674462658281805,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,policy 0,dikesnet
12,198.09260465960674,1.5,0.9847777286239251,221.43649997704128,10.0,0.9590116220955004,187.34451587535236,1.0,0.03602322351752015,70.19478099222268,1.0,0.5116868883635902,184.14030783235512,1.5,0.03971460325620954,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391,policy 0,dikesnet
73,159.55812579423994,10.0,0.15316463387285723,38.96270873476188,1.5,0.034884089309173805,273.4250731173113,1.5,0.7380543771198239,33.99997185182968,10.0,0.6461721530687743,328.0991963572864,1.5,0.47592193681008443,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392,policy 0,dikesnet
73,96.97955630177294,1.0,0.33951125765397955,125.55620777847659,1.5,0.36737805983967525,145.64681204647295,1.5,0.6319623433103608,104.9319169908666,1.0,0.25579317809937574,242.4113910424828,10.0,0.2680089843350163,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393,policy 0,dikesnet
73,213.54586360584932,1.0,0.6316980735226104,165.00268244454847,1.5,0.7233391972998218,229.04010634702513,1.0,0.45633432126005474,212.54858157138588,10.0,0.451798810974776,293.78989359608045,10.0,0.9591443909516612,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394,policy 0,dikesnet
21,237.75471334862738,1.0,0.6246438426348204,110.12848199783312,1.0,0.7287868671253515,250.03456069985563,1.0,0.3371332224046279,113.09620115307725,1.0,0.7635158089695222,209.396272887551,1.0,0.3825276459090595,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,policy 0,dikesnet
61,200.16032669387968,10.0,0.6300622328568298,74.53267053169677,1.0,0.4529646631985446,194.8340861880775,10.0,0.36286604938320144,205.61223477279236,1.0,0.16114270335357062,215.8775241744543,1.0,0.7570347004557649,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396,policy 0,dikesnet
52,312.63674696456906,1.0,0.6772896786305057,310.6850649571356,10.0,0.3911410114758425,202.26054219168017,1.5,0.33795436447635646,64.76157615918166,1.5,0.053556058980517046,105.69027289403117,1.5,0.15842161714070394,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397,policy 0,dikesnet
42,228.1657701919845,1.5,0.8603999069049749,152.9057119186794,1.5,0.8836284185815733,158.09214683798695,1.0,0.1557971995868577,245.65037584002496,1.5,0.047343793901371986,137.60722447755398,10.0,0.3616626582504875,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398,policy 0,dikesnet
46,238.21250143735685,1.5,0.8280409080346718,199.66996800102277,1.0,0.9220935882851813,307.09367169789937,1.5,0.18932664200194702,125.27388766916798,1.5,0.2915614703359191,292.72097517404245,1.0,0.32332113894103426,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399,policy 0,dikesnet
68,299.2460721512364,10.0,0.56428552974986,344.42129543079295,10.0,0.48681521864358923,99.72252275558682,1.0,0.5193695402984938,330.14791272305087,1.0,0.3995160212209685,177.62075761645085,1.0,0.8990867772793454,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,policy 0,dikesnet
45,126.22094198361407,1.5,0.9814146026429027,303.5579249515354,1.0,0.8622190113548601,328.2685473242551,1.5,0.55577162416545,104.80835956707921,1.5,0.47585826229346556,31.040312737039827,1.5,0.6931403413878088,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,policy 0,dikesnet
118,152.00414174278654,1.5,0.32650987989757124,117.3043897147628,1.0,0.20474949410312734,287.84553313745437,10.0,0.1119874243288804,155.98167313594465,1.5,0.0003544649019829257,69.05646853654929,1.0,0.8873121825219354,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,policy 0,dikesnet
119,116.89226517691571,1.5,0.9979689151077574,305.9876996016791,1.0,0.22828247827008893,150.45434248027343,10.0,0.650793749734874,156.56923139372185,1.0,0.5399596732546641,114.27278913767245,1.0,0.8989338181883302,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403,policy 0,dikesnet
